City,Country,Quality of Life Index,Purchasing Power Index,Safety Index,Healthcare Index,Cost of Living Index,Property Price to Income Ratio,Traffic Commute Time Index,Pollution Index,Climate Index,Year,Continent,Latitude,Longitude
Copenhagen,Denmark,87.78708078020487,57.76121354779652,83.43074622808209,82.55813953488372,39.92785266755268,94.9009069533087,75.4298280687725,90.20481927710843,81.09748978400465,2020,Europe,55.6867243,12.5700724
Copenhagen,Denmark,86.71868033883192,62.53409225661093,82.17107999445446,82.56410256410257,40.15576028112831,94.96077461304685,79.17986624428018,89.75662913185616,81.09748978400465,2019,Europe,55.6867243,12.5700724
Copenhagen,Denmark,87.15886499186698,69.07658367475575,88.47939640162507,74.1465362347774,37.4056927297668,96.54603713127887,75.43935777825993,86.07625482625483,80.94618568894145,2018,Europe,55.6867243,12.5700724
Kansas City,United States,85.80018220467659,72.20063152781152,36.63858583068637,75.489396411093,58.982713367725594,98.40613931523022,80.6624355414518,77.65905779504614,70.98657326328079,2022,North America,39.100105,-94.5781416
Kansas City,United States,84.95301681503462,79.02033975775117,34.55017774131803,83.61908696550302,58.13628828199983,98.36798569192935,80.69020546578895,77.34820021815537,70.98657326328079,2021,North America,39.100105,-94.5781416
Kansas City,United States,87.63740118808177,86.48489603766181,34.98708712790539,83.84778012684988,56.12303018796278,99.8925092374874,80.36785285885645,76.10843373493977,70.98657326328079,2020,North America,39.100105,-94.5781416
Kansas City,United States,82.63932233615692,77.83113957073401,31.70664078746708,78.72820512820513,55.142938550669584,99.74556505760124,86.83562126011968,74.93643298220123,70.98657326328079,2019,North America,39.100105,-94.5781416
Edinburgh,United Kingdom,84.37291223808079,48.4151080884139,74.89297058417345,86.52120717781403,52.57489365553443,86.04879968516332,75.22808409361365,82.56435162700339,81.41272621132515,2022,Europe,55.9533456,-3.1883749
Edinburgh,United Kingdom,83.86498516320475,52.144435133693904,73.9814055236533,86.28382565585623,51.94136637291685,83.88106416275431,75.5834829443447,82.65664767906921,81.41272621132515,2021,Europe,55.9533456,-3.1883749
Edinburgh,United Kingdom,86.11721783058141,57.27082516019354,73.90240587195868,87.52642706131081,55.3920637934308,95.1897883775613,78.38864454218312,83.72289156626506,81.41272621132515,2020,Europe,55.9533456,-3.1883749
Edinburgh,United Kingdom,84.899687917967,58.29479426064272,72.4109247192569,89.25128205128203,54.48760566055656,95.06678917237967,81.34459697289687,87.25027243007628,81.41272621132515,2019,Europe,55.9533456,-3.1883749
Edinburgh,United Kingdom,87.78239652991144,63.36589977938859,74.21648287869992,88.06148931922539,53.19787379972565,96.60729431721798,88.43566934259059,89.90106177606177,81.14725014784152,2018,Europe,55.9533456,-3.1883749
Dusseldorf,Germany,84.36076525964167,61.750060723828035,70.19748653500898,70.67699836867864,56.98253235586931,84.02203856749311,72.35224117413725,76.14133074307917,84.16812609457092,2022,Europe,51.2254018,6.7763137
Dusseldorf,Germany,81.973293768546,60.912622838424625,73.36614711512169,69.01466639124148,55.09117878021116,81.57835904314778,72.67105525633353,76.31802205793237,84.16812609457092,2021,Europe,51.2254018,6.7763137
Dusseldorf,Germany,83.96089620655783,63.56087354518112,73.39948348511619,74.86257928118393,58.20201253085247,93.7655357742694,73.07077169132347,77.37349397590361,84.16812609457092,2020,Europe,51.2254018,6.7763137
Vienna,Austria,84.2150015183723,43.271799854262824,79.82322883579616,82.01468189233277,56.910127613358675,75.26564344746163,80.30543435144784,94.76687712481787,78.79743140688848,2022,Europe,48.2083537,16.3725042
Vienna,Austria,89.24950544015826,59.06909423325968,81.24145474432595,82.66887006816773,55.998603961259924,74.13369103509949,80.25134649910233,94.64307356684039,78.79743140688848,2021,Europe,48.2083537,16.3725042
Vienna,Austria,86.2949623462276,52.83117562442788,84.12396357210818,83.50951374207189,59.47408391873932,91.80382935841452,79.62814874050379,93.02409638554217,78.79743140688848,2020,Europe,48.2083537,16.3725042
Vienna,Austria,86.07668301382077,55.95280445867426,83.94565368085402,86.52307692307691,54.848513629024595,92.21853134497138,86.44843365012319,95.1810146506841,77.13952130764739,2019,Europe,48.2083537,16.3725042
Vienna,Austria,85.21597686607628,59.98109045067759,86.95589088798606,82.43162307845876,53.67798353909465,93.85543304118367,85.70188761119549,91.42133204633204,76.81845062093436,2018,Europe,48.2083537,16.3725042
San Antonio,United States,84.1724870938354,78.55841632256498,48.943516088938,65.68107667210441,62.13231966693819,98.60291223927588,72.19357397857993,60.29626032054395,77.40805604203152,2022,North America,29.4246002,-98.4951405
San Antonio,United States,78.76483679525224,72.0347375637998,49.22067268252667,68.45693038628383,61.844516185324146,97.719651240778,72.2920406941951,61.67737243970427,77.40805604203152,2021,North America,29.4246002,-98.4951405
San Antonio,United States,83.20782075868844,74.56518896299202,52.07285578360744,70.02114164904864,59.34118093791532,99.59019146792073,69.63214714114353,67.27710843373492,77.40805604203152,2020,North America,29.4246002,-98.4951405
San Antonio,United States,83.08961212661613,77.98529586149648,51.282406765562186,66.39999999999998,61.73425776427011,99.63248286097958,78.65188313973952,68.04697905315413,77.40805604203152,2019,North America,29.4246002,-98.4951405
San Antonio,United States,88.02638713175493,95.30412858493538,51.10272780034823,73.68736274705529,68.87002743484226,99.58533597210442,77.73920590149707,64.33397683397683,79.56238911886457,2018,North America,29.4246002,-98.4951405
Jacksonville,United States,84.12997266929852,82.58440612096187,39.53873774340561,63.78466557911908,55.8693094397683,96.9500196772924,62.376041253470845,65.11656143759106,85.8493870402802,2022,North America,30.3321838,-81.655651
Jacksonville,United States,78.95029673590504,77.00159975622763,36.423297785069735,63.127453005577365,57.604048512346225,96.8030404650123,62.856572910432874,69.40976851290752,85.8493870402802,2021,North America,30.3321838,-81.655651
Jacksonville,United States,85.01800832592731,77.50751928860991,38.26287889085224,74.20718816067652,50.996772356179996,99.77830030231777,64.85405837664933,77.67469879518072,85.8493870402802,2020,North America,30.3321838,-81.655651
Jacksonville,United States,82.54569772625948,76.75204553539665,34.3962290309164,77.86666666666666,54.96248456643556,99.78090324404552,68.09222104892643,76.32885337207894,85.8493870402802,2019,North America,30.3321838,-81.655651
Reykjavik,Iceland,84.03887033100516,40.40563517124121,86.3278552686093,58.66639477977162,30.43714363290796,87.66233766233766,93.11781039270132,97.57163671685284,63.66608289550496,2022,Europe,64.145981,-21.9422367
Reykjavik,Iceland,85.48466864490604,45.69970290241486,85.61662564943944,57.34352406527578,32.05653956897305,88.77710708696624,93.1577897466587,97.39425524178887,63.66608289550496,2021,Europe,64.145981,-21.9422367
Reykjavik,Iceland,86.13125029234295,51.46462665097423,85.44243577545193,58.6046511627907,26.048984241503703,96.7215317433658,92.04318272690924,96.855421686747,63.66608289550496,2020,Europe,64.145981,-21.9422367
Reykjavik,Iceland,84.87293802942487,52.91711134827464,86.4966033550534,63.15897435897435,23.43052521606991,96.6570075623719,94.7553678282295,97.91742341687855,63.66608289550496,2019,Europe,64.145981,-21.9422367
Reykjavik,Iceland,83.16464847279957,53.722029624960605,88.17469529889728,59.11359552804951,14.977709190672158,97.21515408538309,91.14775439357778,97.58687258687259,64.04494382022472,2018,Europe,64.145981,-21.9422367
Sydney,Australia,83.18250835104767,58.428467330580524,69.89366109653363,82.05546492659055,43.46999728482217,82.29043683589138,46.41015470051566,82.49150072850898,96.66082895504961,2022,Oceania,-33.8698439,151.2082848
